final_exam,ga1,ga2,homework,CalculatedNumericResult,EndResult,Passed,origin,sex,croho,double_major,type_vooropleiding,ECTS,GPA,total_attended_labsessions,course_repeater,active_minutes,total_course_activities,nightly_activities,distinct_days,logged_in_weekly,nr_files_viewed,nr_distinct_files_viewed,nr_slides_viewed,nr_practice_exams_viewed
"1,0","0,0","0,4","7,0",1.3,NVD,false,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,0,3.9,0,false,1236,312,12,23,1,47,22,9,7
"1,0","4,3","7,8","2,0",3.3,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,0,3.8,2,false,994,256,72,22,1,37,20,11,4
"1,0","5,2","7,1","10,0",4.1,NVD,false,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,0,4.0,7,false,701,340,16,30,1,49,22,16,2
"1,0","7,9","7,8","10,0",4.6,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,0,5.7,3,false,1114,384,28,36,1,55,30,20,3
"1,5","0,0","0,0","0,0",0.8,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,0,1.4,0,false,1279,136,20,14,0,15,11,1,0
"1,5","0,0","0,0","10,0",1.8,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,5.8,3,false,373,140,20,14,1,10,9,1,1
"1,5","3,0","6,3","10,0",3.8,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,40-60,4.4,2,true,4448,304,12,23,1,32,23,7,1
"1,5","3,1","0,4","0,0",1.3,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,4.0,1,false,458,124,4,11,0,16,10,0,1
"1,5","3,2","6,6","10,0",3.9,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,10,3.4,1,false,1258,212,40,28,1,16,14,0,0
"1,5","4,3","6,3","4,0",3.4,NVD,false,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,3.3,0,false,464,232,36,15,1,33,19,13,0
"1,5","7,5","7,1","10,0",4.7,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,10,4.8,1,false,3938,356,60,28,1,47,25,19,4
"1,9","1,0","1,1","7,0",2.1,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,4.3,2,false,2660,320,56,33,1,47,28,14,2
"1,9","3,2","6,6","0,0",3.1,NVD,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,10,3.3,0,true,1607,208,0,29,1,26,16,5,1
"1,9","5,1","5,6","6,0",3.7,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,0,3.8,2,false,1276,256,4,20,1,35,21,7,2
"1,9","6,6","7,1","10,0",4.7,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,BUITENL_SL,20-40,5.3,1,true,720,244,16,20,0,30,19,12,1
"1,9","6,8","7,2","9,0",4.7,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,5,5.4,3,false,1833,380,8,33,1,60,24,13,2
"1,9","6,9","5,2","7,0",4.0,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,3.1,0,false,673,276,68,22,1,37,21,3,4
"1,9","6,9","7,6","10,0",4.9,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,3.4,3,true,765,268,16,25,1,28,16,3,1
"1,9","8,1","6,9","10,0",4.9,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,6.5,8,false,2208,292,12,30,1,34,23,9,6
"1,9","8,6","8,3","10,0",5.3,NVD,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,HBO,10,1.4,1,false,5392,372,108,28,1,52,28,15,6
"10,0","8,1","7,8","10,0",9.2,9.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,8.1,2,false,5442,376,120,34,1,53,33,16,5
"10,0","8,2","8,4","10,0",9.3,9.0,true,ORIGIN_R,SEX_M,B Data Science (joint degree),false,BUITENL_SL,15,7.5,11,false,7953,336,24,37,1,45,29,9,6
"10,0","8,6","8,9","10,0",9.5,10.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.9,10,false,7187,516,80,53,1,67,31,24,10
"10,0","8,6","9,4","10,0",9.6,10.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,8.7,9,false,4340,668,56,48,1,121,36,40,22
"10,0","8,7","9,2","10,0",9.6,10.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,8.7,2,false,7958,612,116,43,1,111,31,52,16
"10,0","8,8","8,9","10,0",9.5,10.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,15,8.5,1,false,1617,352,40,34,1,45,23,22,7
"10,0","9,6","10,0","10,0",9.9,10.0,true,ORIGIN_R,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,15,8.1,6,false,11687,508,80,46,1,80,32,16,15
"2,3","0,0","0,4","0,0",1.3,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,4.8,0,false,978,164,36,16,1,21,12,3,1
"2,3","2,5","0,0","4,0",1.9,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,2.8,2,false,465,220,76,20,0,28,20,7,2
"2,3","3,6","1,1","1,0",2.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,5.2,1,false,2330,180,16,21,1,23,17,4,0
"2,3","6,7","6,2","8,0",4.5,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,5.8,0,false,10115,584,72,40,1,98,32,41,6
"2,3","7,8","6,6","9,0",4.9,NVD,false,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,20-40,4.3,3,false,2035,384,12,26,1,62,33,11,8
"2,3","8,2","6,7","10,0",5.1,NVD,false,ORIGIN_N,SEX_V,B Industrial Engineering,false,HBO,0,4.6,6,false,11823,496,52,44,1,84,28,32,10
"2,3","9,1","6,6","9,0",5.1,NVD,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,BUITENL_SL,0,4.0,3,false,1135,356,72,25,1,51,25,14,9
"2,7","0,0","0,0","0,0",1.4,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,0,3.1,1,false,643,172,12,16,0,29,15,12,1
"2,7","0,0","0,0","8,0",2.2,NVD,false,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,6.3,2,false,1606,172,4,17,0,20,12,7,0
"2,7","0,0","2,4","0,0",2.0,NVD,false,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,60+,5.2,0,false,1309,100,24,9,0,12,10,6,0
"2,7","0,3","0,0","2,0",1.6,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,2.7,1,false,6489,184,28,13,0,28,13,4,1
"2,7","1,4","0,0","3,0",1.9,NVD,false,ORIGIN_E,SEX_M,Other,false,BUITENL_SL,60+,6.4,1,false,2058,188,44,26,1,21,15,9,1
"2,7","3,4","8,5","6,0",4.6,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,4.8,1,false,2195,408,116,33,1,67,34,15,10
"2,7","4,0","6,4","6,0",4.2,NVD,false,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,5,3.7,0,false,1812,336,20,30,1,48,27,16,2
"2,7","6,1","6,8","2,0",4.2,NVD,false,ORIGIN_R,SEX_V,B Industrial Design,false,BUITENL_SL,5,5.0,1,false,2422,476,68,28,1,83,26,28,5
"2,7","7,1","7,4","10,0",5.3,NVD,false,ORIGIN_N,SEX_V,Other,false,VWO,60+,5.3,1,false,1533,212,0,24,1,19,15,1,0
"2,7","7,1","9,2","10,0",5.7,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,10,5.1,3,false,4985,772,212,48,1,133,37,27,9
"2,7","7,3","6,9","10,0",5.2,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,0,4.0,7,false,7461,464,16,38,1,80,28,18,11
"2,7","7,4","6,6","10,0",5.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.8,1,false,2073,252,8,37,1,23,17,3,1
"2,7","7,8","6,7","9,0",5.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,BUITENL_SL,5,3.2,1,false,717,240,0,22,1,30,16,2,2
"2,7","8,0","6,7","10,0",5.2,NVD,false,ORIGIN_R,SEX_M,B Industrial Design,false,BUITENL_SL,5,6.2,0,false,4467,336,52,37,1,34,26,8,2
"2,7","8,8","6,6","8,0",5.1,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,20-40,4.8,5,false,7012,272,20,26,1,31,22,8,2
"2,7","9,1","7,7","9,0",5.5,NVD,false,ORIGIN_N,SEX_V,B Data Science (joint degree),false,BUITENL_SL,5,6.3,10,false,4862,480,152,50,1,73,27,40,5
"3,1","0,0","0,0","0,0",1.6,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,0,2.8,1,false,880,80,24,12,0,8,7,0,3
"3,1","0,0","0,0","1,0",1.7,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,5,3.0,3,false,991,124,4,9,0,18,10,8,0
"3,1","5,1","6,3","9,0",4.8,NVD,false,ORIGIN_N,SEX_V,Other,false,VWO,40-60,6.2,3,false,556,264,36,22,0,28,18,5,2
"3,1","5,2","7,2","10,0",5.1,NVD,false,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,0,3.9,1,false,1084,352,132,33,1,44,24,7,1
"3,1","5,8","3,5","10,0",4.3,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,60+,5.1,0,true,859,184,0,17,1,15,13,0,0
"3,1","6,0","5,1","0,0",3.7,NVD,false,ORIGIN_N,SEX_V,B Data Science (joint degree),false,BUITENL_SL,60+,3.2,0,false,5880,340,32,21,0,55,26,5,6
"3,1","6,5","7,3","10,0",5.4,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,0,5.1,1,false,2833,452,128,35,1,65,31,26,6
"3,1","6,5","7,8","10,0",5.5,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,6.4,4,false,1580,320,0,28,1,37,17,11,0
"3,1","6,8","5,2","3,0",4.2,NVD,false,ORIGIN_R,SEX_M,B Data Science (joint degree),false,BUITENL_SL,0,1.9,0,false,3623,288,60,20,1,48,25,20,4
"3,1","7,6","3,1","4,0",3.9,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,2.4,2,false,200,204,28,18,0,24,12,0,3
"3,1","7,6","6,3","5,0",4.8,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,4.1,2,false,1011,236,20,24,1,31,19,8,2
"3,1","8,1","5,6","8,0",5.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,0,4.2,2,false,1838,336,0,29,1,51,30,13,4
"3,1","8,1","8,0","10,0",5.8,NVD,false,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,5,4.8,1,false,2073,356,28,35,1,46,19,6,2
"3,1","8,2","8,5","10,0",5.9,NVD,false,ORIGIN_E,SEX_M,Other,false,BUITENL_SL,5,4.9,7,false,1796,600,128,39,1,97,34,28,16
"3,1","9,1","7,5","8,0",5.6,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,10,6.6,1,false,2093,336,28,28,1,48,23,7,4
"3,5","0,0","3,4","8,0",3.4,NVD,false,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,5.1,2,false,8779,444,60,47,1,66,29,32,4
"3,5","0,0","6,8","10,0",4.5,NVD,false,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,5.6,6,false,1456,308,76,32,1,40,25,7,7
"3,5","3,8","8,0","7,0",5.0,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,40-60,5.9,4,true,2194,332,24,40,1,40,22,0,6
"3,5","4,2","9,3","1,0",4.8,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,2.1,0,false,1899,240,4,22,1,37,18,16,2
"3,5","4,6","7,7","10,0",5.4,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,4.4,8,false,1299,468,60,35,1,75,32,35,3
"3,5","5,3","7,1","10,0",5.3,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,3.9,4,false,5012,340,136,32,1,44,25,8,0
"3,5","5,6","7,5","8,0",5.3,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,0,5.0,0,false,1942,304,28,20,0,42,21,12,0
"3,5","5,8","9,1","10,0",5.9,NVD,false,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,5.4,6,false,1564,356,44,33,1,50,26,16,4
"3,5","6,6","8,4","10,0",5.8,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,20-40,5.5,2,false,1661,360,36,35,1,47,22,10,4
"3,5","6,8","8,4","7,0",5.6,NVD,false,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,0,5.2,1,false,3418,416,188,35,1,60,33,8,11
"3,5","6,9","8,2","10,0",5.8,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,5.3,2,false,1442,416,76,26,1,57,20,5,3
"3,5","7,0","6,5","10,0",5.4,NVD,false,ORIGIN_E,SEX_M,Other,false,BUITENL_SL,20-40,4.7,12,false,7524,404,88,34,1,63,32,26,3
"3,5","7,2","6,2","6,0",5.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,60+,4.0,3,false,2240,280,0,20,1,42,20,13,0
"3,5","7,4","7,2","9,0",5.6,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,4.0,2,false,1588,352,24,26,1,46,21,10,3
"3,5","8,1","6,0","10,0",5.5,NVD,false,ORIGIN_R,SEX_V,B Industrial Design,false,BUITENL_SL,40-60,5.4,2,false,6025,488,44,45,1,76,32,33,6
"3,5","8,1","7,3","9,0",5.7,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,4.3,1,false,3675,536,16,43,1,87,33,23,11
"3,5","8,4","7,1","9,0",5.7,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,60+,5.9,6,false,1593,456,44,46,1,64,31,13,9
"3,5","8,6","6,5","10,0",5.7,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,6.2,2,false,2414,412,12,35,1,57,24,19,5
"3,5","9,6","8,7","10,0",6.4,NVD,false,ORIGIN_N,SEX_M,Other,false,VWO,60+,6.2,3,false,2380,372,12,29,1,50,29,17,6
"3,9","0,0","0,0","0,0",2.0,NVD,false,ORIGIN_R,SEX_V,Other,false,BUITENL_SL,60+,4.9,0,false,114,76,0,10,0,1,1,1,0
"3,9","2,8","7,2","10,0",5.2,NVD,false,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,5.5,2,false,1792,292,44,19,1,37,19,9,0
"3,9","3,2","6,8","2,0",4.3,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,0,4.4,1,false,230,200,8,18,1,21,16,7,2
"3,9","4,0","0,0","5,0",3.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,60+,4.6,0,true,1816,344,108,30,1,52,23,32,0
"3,9","4,2","7,3","9,0",5.3,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,20-40,4.4,1,false,720,336,96,32,1,45,22,10,2
"3,9","4,6","6,3","7,0",4.9,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,3.1,1,false,9890,520,144,51,1,85,27,41,3
"3,9","5,6","6,8","10,0",5.5,NVD,false,ORIGIN_N,SEX_V,Other,false,VWO,60+,6.2,1,false,9404,424,44,48,1,69,24,38,7
"3,9","5,6","8,4","8,0",5.7,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,6.9,5,false,2299,256,16,25,1,31,23,14,2
"3,9","5,7","6,7","10,0",5.5,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,40-60,5.8,0,true,8169,496,52,48,1,76,28,44,7
"3,9","6,3","5,7","10,0",5.3,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,5.4,6,false,1238,400,140,31,1,58,24,23,5
"3,9","6,3","6,3","9,0",5.4,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,5.9,2,false,1677,356,32,33,1,47,18,2,3
"3,9","6,5","7,1","10,0",5.7,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,20-40,4.1,0,false,505,172,4,13,0,18,13,0,0
"3,9","6,9","7,4","9,0",5.7,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,BUITENL_SL,60+,5.5,0,true,124,228,20,25,1,18,15,0,2
"3,9","7,1","6,4","10,0",5.6,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,5,6.2,8,false,675,392,44,32,1,59,33,18,6
"3,9","7,3","7,4","10,0",5.9,NVD,false,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,5,5.8,2,false,2688,468,52,38,1,73,31,15,7
"3,9","7,4","7,5","10,0",5.9,NVD,false,ORIGIN_N,SEX_M,Other,false,VWO,60+,6.6,3,false,1562,380,124,31,1,60,31,23,2
"3,9","7,5","6,9","5,0",5.3,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,4.6,2,false,1996,352,20,30,1,50,26,10,7
"3,9","7,5","8,0","10,0",6.1,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.0,9,false,7707,524,116,45,1,85,27,44,4
"3,9","7,7","5,8","10,0",5.6,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,3.9,2,false,6442,340,12,28,1,53,26,17,8
"3,9","7,8","0,4","9,0",4.1,NVD,false,ORIGIN_N,SEX_V,B Data Science (joint degree),false,VWO,40-60,3.8,0,true,1140,300,48,28,1,26,11,0,2
"3,9","7,9","7,5","10,0",6.0,NVD,false,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,10,6.6,4,false,10347,548,8,65,1,86,32,40,6
"3,9","8,0","8,1","10,0",6.2,NVD,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,0,2.9,2,false,394,244,28,23,1,29,15,2,2
"3,9","8,3","7,3","10,0",6.0,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,3.9,1,false,8774,312,32,26,1,43,29,8,3
"3,9","8,4","0,4","9,0",4.2,NVD,false,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,5.8,2,false,1134,292,56,28,1,35,24,13,1
"3,9","8,5","7,5","10,0",6.1,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.5,7,false,2838,452,92,34,1,70,31,17,7
"3,9","8,7","7,2","10,0",6.1,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,BUITENL_SL,40-60,6.3,1,false,2548,420,32,34,1,62,26,10,9
"3,9","8,8","9,1","10,0",6.5,NVD,false,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,15,7.1,1,false,4262,420,80,40,1,56,23,10,6
"3,9","9,0","7,8","7,0",6.0,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,6.0,6,false,6301,336,132,28,1,50,24,26,5
"3,9","9,4","7,9","10,0",6.3,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,15,5.7,5,false,1453,384,16,36,1,54,25,18,2
"4,3","0,0","5,3","8,0",4.3,NVD,false,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,0,4.6,1,false,1737,312,100,32,1,44,16,0,2
"4,3","0,0","5,5","9,0",4.4,NVD,false,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,0,4.9,1,false,3075,316,64,25,1,46,17,13,4
"4,3","0,0","6,1","6,0",4.3,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,3.2,1,false,2098,316,0,26,1,50,22,23,2
"4,3","0,0","7,1","0,0",3.9,NVD,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,0,2.8,1,false,947,168,32,17,1,23,17,9,0
"4,3","0,0","7,6","7,0",4.8,NVD,false,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,10,2.1,0,true,1153,244,28,25,1,28,27,6,2
"4,3","0,0","7,7","10,0",5.1,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.1,1,false,239,164,0,20,1,9,7,1,0
"4,3","1,0","5,9","7,0",4.5,NVD,false,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,5,3.4,3,false,1165,360,44,32,1,53,26,6,3
"4,3","2,8","4,2","10,0",4.6,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,5,5.4,1,false,2043,448,188,41,1,66,33,18,9
"4,3","4,3","7,9","6,0",5.4,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,1.7,2,false,13214,220,32,21,1,24,18,9,0
"4,3","4,9","6,4","6,0",5.1,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,6.3,0,false,1154,312,20,26,1,46,16,3,1
"4,3","5,6","5,6","8,0",5.2,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,5.1,1,false,34144,640,236,45,1,101,30,19,5
"4,3","5,9","5,8","10,0",5.5,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.8,4,false,1578,288,8,29,1,37,18,2,2
"4,3","6,0","0,4","10,0",4.2,NVD,false,ORIGIN_E,SEX_V,Other,false,BUITENL_SL,40-60,4.2,1,true,3734,340,16,29,1,47,24,15,1
"4,3","6,4","7,9","10,0",6.1,NVD,false,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,10,5.1,6,false,641,372,60,32,1,40,25,8,3
"4,3","6,7","7,0","9,0",5.8,NVD,false,ORIGIN_R,SEX_M,Other,false,BUITENL_SL,0,5.3,0,false,7311,404,44,32,1,62,25,12,5
"4,3","6,8","6,3","10,0",5.7,NVD,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,4.3,7,false,3813,320,56,31,1,44,28,21,2
"4,3","7,4","4,3","8,0",5.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,5.2,4,false,1901,300,24,28,1,38,22,8,1
"4,3","7,4","7,1","10,0",6.0,NVD,false,ORIGIN_R,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.6,7,false,8361,596,84,53,1,100,26,56,10
"4,3","7,7","6,5","9,0",5.8,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,6.4,8,false,530,384,16,29,1,57,23,19,1
"4,3","7,7","6,8","10,0",6.0,NVD,false,ORIGIN_R,SEX_M,B Industrial Design,false,BUITENL_SL,10,6.7,0,false,545,264,72,27,1,27,17,0,1
"4,3","7,8","6,8","10,0",6.0,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,20-40,5.6,2,false,3277,340,4,31,1,42,21,2,4
"4,3","7,8","7,6","10,0",6.2,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,6.7,10,false,1470,400,52,26,1,53,25,20,6
"4,3","7,9","6,3","8,0",5.7,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,10,4.8,1,false,487,252,8,26,0,26,14,0,5
"4,3","7,9","6,6","10,0",6.0,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,5.5,4,false,2214,480,100,35,1,81,30,20,16
"4,3","8,0","8,6","9,0",6.4,NVD,false,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,5.3,1,false,6322,392,40,27,1,57,21,19,7
"4,3","8,1","3,9","10,0",5.3,NVD,false,ORIGIN_R,SEX_V,B Data Science (joint degree),false,BUITENL_SL,10,5.7,4,false,6951,756,152,65,1,130,33,57,17
"4,3","8,2","7,0","8,0",5.9,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,0,3.1,2,false,795,236,44,16,0,27,16,6,1
"4,3","8,2","7,3","10,0",6.2,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,60+,6.8,1,true,421,332,116,34,1,35,20,5,2
"4,3","8,2","8,6","10,0",6.5,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,6.9,5,false,1998,416,24,40,1,62,32,14,10
"4,3","8,3","7,3","10,0",6.2,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,60+,6.0,1,true,2599,348,56,31,1,41,27,10,5
"4,3","8,4","7,7","7,0",6.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,HBO,0,4.4,0,false,12043,404,20,30,1,57,27,10,5
"4,3","8,4","8,9","10,0",6.6,NVD,false,ORIGIN_N,SEX_M,Other,false,VWO,60+,6.0,0,false,720,228,20,18,0,26,20,9,2
"4,3","8,5","7,1","10,0",6.2,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,OVERIG,15,6.1,5,false,4526,480,48,34,1,77,26,37,12
"4,3","8,5","8,4","10,0",6.5,NVD,false,ORIGIN_N,SEX_V,Other,false,VWO,60+,5.4,2,false,574,288,20,32,1,28,22,8,4
"4,3","8,6","7,1","10,0",6.2,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,5.9,5,false,2355,424,132,39,1,62,25,22,6
"4,3","8,6","8,1","10,0",6.5,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.8,5,false,1541,340,8,32,1,49,23,18,3
"4,3","9,2","6,2","10,0",6.1,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,5,5.6,1,false,2776,384,68,36,1,50,20,8,4
"4,7","0,0","0,0","1,0",2.5,NVD,false,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,WO,40-60,4.9,10,true,7549,108,0,12,0,14,10,1,1
"4,7","0,0","4,8","4,0",4.0,NVD,false,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,4.3,1,false,1216,216,20,17,1,32,18,8,5
"4,7","0,0","5,5","10,0",4.7,NVD,false,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,40-60,5.2,0,false,2936,404,8,37,1,63,28,18,6
"4,7","0,0","7,4","9,0",5.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,3.3,1,false,1746,464,44,30,1,76,31,23,6
"4,7","0,6","6,3","6,0",4.6,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,5,6.1,1,false,1979,320,32,28,1,46,19,12,0
