subgroup,term,coef,p,significant
#24,nr_files_viewed,-0.19573381993921035,7.119844832660287e-08,yes
#24,nr_practice_exams_viewed,0.14390619046827435,0.008069487955514472,yes
#25,const,7.680509394840519,2.3013810582868358e-12,yes
#25,total_attended_labsessions,0.025295373730383264,0.39722038352453415,no
#25,active_minutes,-1.0270970658375015e-05,0.7324413211837817,no
#25,nr_distinct_files_viewed,-0.0010704567800438602,0.9706356290786493,no
#25,total_course_activities,0.00463449837703743,0.4295615200237821,no
#25,distinct_days,-0.03725930682156761,0.06885614417926449,yes
#25,nr_files_viewed,-0.020233907667738457,0.44450663101186927,no
#25,nr_practice_exams_viewed,0.07176860455995362,0.003692360600455519,yes
#26,const,7.680509394840519,2.3013810582868358e-12,yes
#26,total_attended_labsessions,0.025295373730383264,0.39722038352453415,no
#26,active_minutes,-1.0270970658375015e-05,0.7324413211837817,no
#26,nr_distinct_files_viewed,-0.0010704567800438602,0.9706356290786493,no
#26,total_course_activities,0.00463449837703743,0.4295615200237821,no
#26,distinct_days,-0.03725930682156761,0.06885614417926449,yes
#26,nr_files_viewed,-0.020233907667738457,0.44450663101186927,no
#26,nr_practice_exams_viewed,0.07176860455995362,0.003692360600455519,yes
#27,const,0.4517001711622466,0.5607843536637701,no
#27,total_attended_labsessions,0.024521172907306876,0.738296173208979,no
#27,active_minutes,8.008906252156045e-05,0.08482995586618258,yes
#27,nr_distinct_files_viewed,0.061071073546957705,0.1918727238135097,no
#27,total_course_activities,0.04184699636646509,1.2333731802679432e-06,yes
#27,distinct_days,-0.05322659861127721,0.24222265258971312,no
#27,nr_files_viewed,-0.20090451231590917,1.0926552957610924e-06,yes
#27,nr_practice_exams_viewed,0.12753985321982964,0.02604845380015763,yes
#28,const,6.010591430698517,3.063624530814277e-05,yes
#28,total_attended_labsessions,0.09049340019455815,0.024159897399840313,yes
#28,active_minutes,5.568091726212938e-05,0.2554648815860159,no
#28,nr_distinct_files_viewed,0.06169395254834906,0.0957397782054976,yes
#28,total_course_activities,0.009723627244364083,0.18501035518729894,no
#28,distinct_days,-0.04560803334031979,0.12818445778924092,no
#28,nr_files_viewed,-0.05142966218325895,0.11852289945880007,no
#28,nr_practice_exams_viewed,0.0436543605348417,0.17202629670952593,no
#29,const,6.010591430698517,3.063624530814277e-05,yes
#29,total_attended_labsessions,0.09049340019455815,0.024159897399840313,yes
#29,active_minutes,5.568091726212938e-05,0.2554648815860159,no
#29,nr_distinct_files_viewed,0.06169395254834906,0.0957397782054976,yes
#29,total_course_activities,0.009723627244364083,0.18501035518729894,no
#29,distinct_days,-0.04560803334031979,0.12818445778924092,no
#29,nr_files_viewed,-0.05142966218325895,0.11852289945880007,no
#29,nr_practice_exams_viewed,0.0436543605348417,0.17202629670952593,no
#30,const,5.736319005199438,7.763959855129013e-07,yes
#30,total_attended_labsessions,0.05305333068891952,0.09133992524469126,yes
#30,active_minutes,2.8077516942277066e-05,0.5328534798797269,no
#30,nr_distinct_files_viewed,0.05738913170476714,0.061138928812106114,yes
#30,total_course_activities,0.0019604191472697924,0.7788438321568604,no
#30,distinct_days,0.01472888317758872,0.5246083225763025,no
#30,nr_files_viewed,-0.022716663741298642,0.45387634918967834,no
#30,nr_practice_exams_viewed,0.038482301631385746,0.1555760271050062,no
#31,const,5.547620017744833,1.6146758057518923e-06,yes
#31,total_attended_labsessions,0.05253217990066322,0.09199545151358665,yes
#31,active_minutes,1.8168677496793468e-05,0.6830481037001983,no
#31,nr_distinct_files_viewed,0.06934212487470985,0.025437770715939962,yes
#31,total_course_activities,0.003673794099000191,0.5966037254735674,no
#31,distinct_days,0.0040916594976196236,0.8605383699867374,no
#31,nr_files_viewed,-0.030690993121191223,0.3107863343930029,no
#31,nr_practice_exams_viewed,0.04959806753812526,0.06926066010739602,yes
#32,const,6.32560398453551,3.8473876915473214e-08,yes
#32,total_attended_labsessions,-0.006053503249050282,0.8665823069171574,no
#32,active_minutes,-0.00010587731661769435,0.2146505830625624,no
#32,nr_distinct_files_viewed,0.0338675346226308,0.3263819986857356,no
#32,total_course_activities,3.646520943047238e-05,0.9957037278764669,no
#32,distinct_days,-0.0442996499044089,0.06381484029605124,yes
#32,nr_files_viewed,0.01675438789148065,0.5950783186363946,no
#32,nr_practice_exams_viewed,0.05467174727234323,0.14647399668665162,no
#33,const,4.607395518239411,8.612561813674869e-11,yes
#33,total_attended_labsessions,0.05180759673264211,0.032066572058448324,yes
#33,active_minutes,-1.888871542020415e-05,0.3729460541998658,no
#33,nr_distinct_files_viewed,0.08628512525865475,0.0005352218213473563,yes
#33,total_course_activities,0.0009056809576077126,0.8263873609913868,no
#33,distinct_days,0.033668953195578305,0.028475756969650306,yes
#33,nr_files_viewed,-0.01592668158361074,0.3697636487780327,no
#33,nr_practice_exams_viewed,0.03569097942811283,0.08100395918354229,yes
#34,const,1.6364998867408884,0.015975093960879972,yes
#34,total_attended_labsessions,0.0394241012784923,0.44712550181638044,no
#34,active_minutes,-1.8992525795248117e-05,0.5515728282275858,no
#34,nr_distinct_files_viewed,0.049718794650590155,0.14939692845292543,no
#34,total_course_activities,0.023011210289415607,0.000127450637562861,yes
#34,distinct_days,-0.004433499810753722,0.8754228055439348,no
#34,nr_files_viewed,-0.10203754320648892,0.00023893979584713204,yes
#34,nr_practice_exams_viewed,0.04296381495309523,0.29401096465757365,no
#35,const,1.7233205896279726,0.013715072968723839,yes
#35,total_attended_labsessions,0.03788197679866791,0.4673500746865612,no
#35,active_minutes,-1.8610361431502172e-05,0.5611977944877342,no
#35,nr_distinct_files_viewed,0.04966841535935708,0.15140038087956856,no
#35,total_course_activities,0.022515694087111227,0.00021284929045994658,yes
#35,distinct_days,-0.00441378701435291,0.8764489462364344,no
#35,nr_files_viewed,-0.10022049180492618,0.00034859362890129927,yes
#35,nr_practice_exams_viewed,0.044035768518107615,0.28456684884082467,no
#36,const,6.493342722312047,9.890806708117233e-07,yes
#36,total_attended_labsessions,-0.007258268004775352,0.8278742123225238,no
#36,active_minutes,-6.877887274879183e-05,0.33302085687083216,no
#36,nr_distinct_files_viewed,0.035916017712098736,0.30259551494559883,no
#36,total_course_activities,-0.0012172560185983242,0.8625738004703968,no
#36,distinct_days,0.01065060518944614,0.7031002086904484,no
#36,nr_files_viewed,0.002533729202867846,0.9299845085073153,no
#36,nr_practice_exams_viewed,0.010463307430622688,0.8002696851463454,no
#37,const,6.493342722312047,9.890806708117233e-07,yes
#37,total_attended_labsessions,-0.007258268004775352,0.8278742123225238,no
#37,active_minutes,-6.877887274879183e-05,0.33302085687083216,no
#37,nr_distinct_files_viewed,0.035916017712098736,0.30259551494559883,no
#37,total_course_activities,-0.0012172560185983242,0.8625738004703968,no
#37,distinct_days,0.01065060518944614,0.7031002086904484,no
#37,nr_files_viewed,0.002533729202867846,0.9299845085073153,no
#37,nr_practice_exams_viewed,0.010463307430622688,0.8002696851463454,no
#38,const,4.442594158631069,3.301764299896024e-10,yes
#38,total_attended_labsessions,0.05056083181367774,0.037841821041696,yes
